Index,Elevation,Aspect,Slope,Horiz_dist_hydro,Vertical_dist_hydro,Horiz_dist_roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horiz_dist_firepoints,Cover_Type,Wilderness_Area,Soil_Type
36665,2711,168,13,150,14,2022,230,245,144,351,3,3,4
36666,2443,66,10,342,89,319,230,220,122,384,3,4,2
36667,2973,52,15,297,80,4637,227,206,108,3632,2,1,29
36668,2554,20,24,85,10,957,195,181,113,1068,2,3,10
36669,3029,30,8,30,2,1276,218,223,140,1563,1,3,20
36670,3152,274,9,696,8,6316,195,243,187,1260,2,1,30
36671,3087,24,14,67,13,5313,212,209,132,2914,1,1,22
36672,2874,229,10,108,32,836,206,249,180,120,2,3,32
36673,3055,12,15,60,2,1194,203,207,139,1388,2,3,31
36674,3038,273,18,408,127,5410,168,242,212,859,2,1,29
36675,3010,255,17,516,114,5409,180,249,206,1036,2,1,30
36676,3164,80,16,95,-15,1601,240,210,95,1536,1,1,29
36677,3349,117,13,362,90,2190,241,228,114,2063,1,3,32
36678,3241,4,12,404,91,2377,204,216,149,2548,1,3,24
36679,3199,186,11,210,13,2239,222,248,159,1634,1,3,23
36680,3127,97,9,390,86,591,236,227,122,616,1,3,31
36681,2957,332,15,418,92,1062,185,221,174,1989,2,1,12
36682,3015,15,11,324,128,2040,210,216,142,2826,2,3,32
36683,2784,41,17,474,-25,1719,220,201,111,2308,2,1,12
36684,2917,45,13,85,24,4478,223,211,120,3764,2,1,29
36685,2878,197,19,30,7,1144,212,252,168,524,2,3,23
36686,2784,81,11,192,33,1888,235,219,114,600,2,3,31
36687,3163,28,12,90,2,1728,215,213,133,300,1,1,23
36688,3343,55,15,543,57,3915,228,207,108,2789,1,1,39
36689,3233,156,11,150,21,3334,233,241,138,1307,2,3,23
36690,2786,327,23,210,28,2072,158,207,185,573,2,3,33
36691,2975,318,11,42,7,3747,191,230,179,2463,1,1,23
36692,2856,90,4,60,2,2443,226,233,143,503,1,3,23
36693,3401,313,16,918,259,4198,174,226,191,2536,2,3,33
36694,3035,19,27,201,44,2308,189,173,109,4237,1,1,29
36695,2486,353,15,30,11,2046,193,213,157,853,6,3,10
36696,3362,129,6,30,-2,2837,231,236,138,693,7,3,38
36697,3155,219,10,481,23,6306,209,250,177,1806,2,1,29
36698,3284,25,21,510,148,1082,204,189,114,5281,1,2,24
36699,3197,100,7,511,156,2116,231,231,133,2203,2,3,32
36700,2477,41,10,182,34,190,221,218,131,1813,3,4,6
36701,2607,334,16,339,50,510,182,217,174,895,3,3,11
36702,2750,94,17,180,-28,2023,244,213,93,1022,2,3,10
36703,2446,14,20,360,176,768,198,196,130,750,6,4,6
36704,2886,136,13,430,75,1588,240,234,121,2831,2,3,31
36705,2834,22,15,655,104,60,209,207,131,1209,2,3,11
36706,3236,180,30,335,123,2876,215,241,137,882,1,3,33
36707,3249,100,26,201,91,4974,252,196,56,1559,1,1,30
36708,2717,219,7,95,6,1756,212,247,171,4287,2,1,29
36709,2871,170,11,470,118,3500,228,245,148,3115,2,1,12
36710,2798,236,22,210,41,1565,176,253,208,1320,2,3,33
36711,2878,8,13,365,83,3157,204,213,145,1041,2,3,32
36712,2623,324,23,108,54,616,155,209,190,2078,2,1,29
36713,3221,86,10,201,7,3742,235,223,119,3711,1,1,23
36714,2951,293,14,285,98,3093,181,236,195,1739,2,3,4
36715,3258,137,17,376,68,1595,244,231,109,1252,1,2,33
36716,3221,106,6,242,23,5398,231,232,135,1214,1,1,29
36717,3174,349,32,560,89,1114,146,170,151,1604,1,3,24
36718,3204,162,14,457,102,361,233,243,138,4548,2,2,22
36719,2770,317,8,60,12,2713,198,233,174,6186,2,1,29
36720,2631,331,18,150,37,1440,176,215,178,1168,2,1,29
36721,3157,196,17,150,19,1008,214,252,166,4744,2,2,22
36722,3120,142,11,190,5,1106,236,238,131,1965,1,1,23
36723,2710,248,33,134,73,882,133,242,233,1510,2,3,13
36724,2239,135,27,309,113,1191,250,216,75,631,4,4,3
36725,3028,192,6,532,118,1766,220,244,160,2313,2,3,32
36726,2905,358,18,85,28,1224,191,205,150,834,2,3,31
36727,2755,140,30,170,88,1329,248,215,72,799,2,3,13
36728,3283,78,16,600,-1,1451,239,209,95,2148,1,1,38
36729,3135,359,9,342,28,5601,206,223,155,751,1,1,29
36730,2881,333,15,120,8,2605,185,220,173,2335,1,3,24
36731,3331,186,19,484,200,2725,219,250,156,807,1,3,33
36732,3234,321,17,297,55,4595,173,220,186,892,1,3,32
36733,2733,2,8,85,-4,1170,209,224,154,2316,2,3,11
36734,3005,297,5,0,0,3139,205,238,172,524,1,1,19
36735,2775,90,20,295,134,300,246,205,80,732,5,1,30
36736,2314,329,13,182,-10,90,189,225,175,722,2,4,10
36737,2147,80,19,150,81,323,241,202,84,589,3,4,10
36738,3227,41,19,309,15,1639,219,196,105,4716,1,2,22
36739,2865,324,4,153,26,2556,209,235,164,2532,2,1,29
36740,3108,20,21,1020,239,2748,201,192,121,1872,2,3,24
36741,2319,160,22,309,206,979,237,239,121,437,4,4,6
36742,3300,135,8,150,32,3306,233,237,135,685,1,3,38
36743,3175,269,16,400,40,362,178,244,205,2931,2,3,31
36744,3138,19,14,170,30,4206,208,209,135,1706,1,1,23
36745,3232,148,25,365,0,1976,244,228,97,1383,2,1,29
36746,3010,91,15,402,-9,1604,242,216,100,888,2,3,32
36747,2959,69,14,295,125,819,234,212,107,1121,1,3,33
36748,2919,319,29,212,112,930,132,199,200,1310,1,3,33
36749,2656,113,9,127,43,1897,236,231,126,4784,2,1,12
36750,3273,36,6,150,2,2769,220,226,142,2630,1,1,29
36751,2962,163,5,335,45,5320,225,241,151,2605,2,1,30
36752,3191,177,15,342,27,510,226,247,150,2684,1,2,32
36753,3237,267,10,228,13,5884,195,244,189,1277,1,1,22
36754,3020,172,24,551,211,1929,227,243,133,911,2,3,13
36755,2968,144,8,30,0,4830,232,239,139,4850,1,1,29
36756,2757,218,14,85,21,920,204,253,183,474,2,3,34
36757,2698,118,14,60,0,2084,243,227,110,6922,1,1,12
36758,2870,342,12,582,104,2116,195,222,166,816,5,3,11
36759,2871,208,14,285,16,1031,210,252,175,1851,1,3,13
36760,3062,30,22,382,18,2486,207,186,107,2846,2,3,31
36761,2708,84,29,108,40,120,246,176,38,1549,5,1,30
36762,2655,191,29,201,106,2454,204,247,158,1036,3,3,4
36763,2986,94,14,170,19,3971,241,219,105,2638,1,1,29
36764,2841,59,8,0,0,2885,227,223,130,2601,1,1,23
36765,2881,315,10,218,32,3034,193,232,178,2663,2,1,12
36766,2701,150,26,150,59,1635,243,229,99,1266,2,3,13
36767,2949,113,9,182,23,4904,236,231,126,6369,2,1,29
36768,2830,56,28,210,57,2037,225,169,60,2992,2,1,29
36769,2839,107,13,67,6,2713,242,223,108,2213,2,1,29
36770,3041,351,18,175,32,3547,185,206,157,5083,2,1,29
36771,3290,87,5,90,22,5724,227,231,138,726,1,1,22
36772,3457,101,10,819,172,2412,237,227,120,1236,1,1,35
36773,2842,88,14,212,58,2200,240,217,105,1518,2,1,30
36774,3021,220,11,778,49,5753,207,251,179,6413,2,1,29
36775,2948,335,21,134,39,3750,169,208,175,2707,2,1,29
36776,2900,101,4,295,7,5618,226,234,144,6252,1,1,16
36777,2993,258,10,553,17,5217,195,246,189,1716,2,1,30
36778,3046,131,4,484,101,2770,227,237,145,1537,1,3,32
36779,3222,247,2,108,7,836,215,240,162,1120,1,2,40
36780,2829,117,36,150,84,2197,253,181,22,579,5,3,13
36781,3265,246,9,765,155,1430,201,247,184,2671,1,3,31
36782,3221,181,23,895,-48,4179,221,247,147,1578,2,3,33
36783,3256,157,10,420,-22,3989,232,242,140,1959,1,3,33
36784,3182,129,12,255,77,1136,240,232,120,2219,1,1,29
36785,2505,38,12,162,8,900,220,214,127,5213,5,1,18
36786,3155,249,19,283,47,5705,177,250,208,3045,2,1,22
36787,2955,119,13,234,38,5169,242,228,113,2563,2,1,22
36788,2952,13,11,283,39,4736,210,218,145,4056,1,1,23
36789,3223,114,18,297,41,4050,248,219,93,875,1,3,33
36790,2912,28,5,255,45,3317,218,230,148,2938,2,1,12
36791,2957,48,6,124,4,725,223,226,139,2029,2,1,29
36792,2952,14,9,95,2,4622,212,222,147,2188,5,1,23
36793,2047,25,11,0,0,918,215,216,137,540,4,4,17
36794,2920,91,11,607,164,1527,237,223,117,1006,2,3,32
36795,2277,45,36,360,205,594,204,139,42,297,3,4,10
36796,3185,186,12,457,24,404,222,248,158,2789,1,2,32
36797,2848,115,10,466,47,2591,237,231,123,2789,2,1,12
36798,3353,79,29,124,41,2311,243,174,41,2092,1,3,39
36799,3114,6,5,711,33,2017,214,230,154,2591,1,3,32
36800,2952,62,8,192,30,4487,227,223,130,5251,2,1,29
36801,3106,40,12,234,29,3617,221,214,126,2724,1,1,24
36802,3250,78,21,67,12,4052,242,198,77,3432,7,3,22
36803,2929,57,16,228,77,1500,229,204,103,2710,2,3,33
36804,2949,252,16,466,53,5609,183,249,203,5485,2,1,29
36805,2928,109,16,127,32,3216,246,220,98,1940,2,1,30
36806,3075,75,16,242,44,1902,238,207,95,3548,1,3,24
36807,2991,326,7,60,1,812,202,232,169,2650,2,1,29
36808,3071,22,19,417,23,2532,204,195,121,2796,2,3,31
36809,3077,142,6,134,-1,3703,229,239,143,990,1,1,29
36810,3344,100,11,323,74,2563,238,226,118,2531,7,1,39
36811,2615,117,36,60,36,1626,253,181,21,1168,2,3,13
36812,3358,281,26,458,76,2044,138,231,228,3124,1,1,39
36813,3039,60,5,268,31,2526,224,229,140,904,1,1,23
36814,2981,93,20,108,29,1022,247,206,79,1224,1,3,32
36815,2749,142,23,466,115,2536,246,228,98,2128,3,3,4
36816,2696,213,30,90,24,2546,178,251,192,1774,2,3,4
36817,3087,58,4,120,2,1294,223,230,143,1565,1,2,23
36818,3126,67,7,127,26,1250,228,226,132,2402,1,1,29
36819,2132,131,30,402,175,446,251,209,62,390,3,4,1
36820,2456,344,16,150,53,534,187,214,165,1031,2,3,31
36821,2842,84,19,150,37,180,243,205,85,1209,1,1,29
36822,2867,123,34,95,65,2220,253,193,37,1598,2,3,13
36823,2965,86,15,153,36,2070,241,213,98,1967,2,3,31
36824,2954,61,6,218,-3,5554,225,228,137,2121,1,1,23
36825,2721,135,8,300,32,1932,233,237,135,5907,2,1,12
36826,2632,321,12,300,114,1129,189,228,179,1758,2,3,31
36827,3267,342,23,95,3,2041,166,198,167,1556,1,3,39
36828,2900,188,22,576,68,738,216,250,157,1650,5,3,4
36829,3151,125,15,360,89,2234,244,228,110,1714,1,3,27
36830,3024,27,7,120,16,6389,218,225,144,3475,2,1,29
36831,3509,26,11,607,161,4306,215,215,136,3350,7,3,40
36832,2686,81,20,180,62,1535,242,201,81,331,2,1,29
36833,3093,125,16,360,38,582,245,228,107,1332,1,3,32
36834,3139,166,12,190,34,902,230,244,144,1983,1,1,29
36835,2927,284,18,365,131,1616,169,238,208,2505,2,3,32
36836,3217,280,12,108,15,3104,186,241,195,1445,1,3,23
36837,3143,120,8,210,4,2012,234,234,132,2359,2,1,30
36838,2659,151,15,127,30,2410,238,239,127,2379,3,3,10
36839,3149,110,15,297,85,4149,245,221,101,666,2,1,30
36840,2913,21,8,323,0,3424,215,223,145,3989,2,1,12
36841,3105,346,26,85,21,1140,161,190,161,2173,1,1,29
36842,2894,67,28,190,98,201,235,174,53,1371,1,1,29
36843,2956,231,14,60,16,1765,198,252,189,1452,2,3,32
36844,3352,0,5,95,11,2577,212,230,156,644,7,3,39
36845,3169,324,11,60,-9,1879,192,228,176,1851,1,1,29
36846,3037,312,6,780,151,5743,204,236,170,5342,2,1,12
36847,3341,285,14,474,73,3288,181,239,198,1676,1,1,39
36848,2827,84,16,30,-9,335,241,211,95,1565,2,1,29
36849,2872,354,15,0,0,1092,195,213,155,716,2,3,31
36850,3127,22,5,384,46,3736,217,229,149,918,2,1,29
36851,2663,15,11,285,38,323,210,216,142,300,2,3,10
36852,2922,112,11,242,47,3039,239,228,118,1626,2,1,29
36853,3060,1,12,85,5,3568,203,218,152,324,1,1,29
36854,3031,98,15,60,8,2617,243,218,100,1401,2,3,33
36855,3266,265,10,467,76,600,194,245,190,283,1,2,24
36856,2997,30,19,180,19,5159,211,195,114,2694,2,1,29
36857,2603,149,6,60,-20,3355,227,240,146,2658,1,3,11
36858,3027,308,17,469,183,5744,171,227,195,4970,2,1,24
36859,2516,78,17,255,21,470,240,207,93,1289,3,3,4
36860,3075,243,25,816,-15,4163,162,250,218,1187,2,3,33
36861,2481,208,24,67,24,2047,194,254,183,335,3,3,4
36862,3372,351,12,228,73,4231,199,220,159,3845,7,1,40
36863,2813,25,26,30,17,4019,197,173,101,828,1,1,23
36864,2963,193,20,60,21,1622,214,252,164,2248,1,3,33
36865,2939,50,11,95,7,4002,225,217,125,4974,2,1,20
36866,2681,49,9,153,37,1523,224,220,130,510,1,3,31
36867,2709,354,7,0,0,2132,208,227,157,812,1,3,23
36868,3060,50,22,192,33,4530,223,185,85,2737,1,1,29
36869,2883,164,4,551,130,3523,224,241,152,3092,2,1,12
36870,2698,203,19,60,-13,782,207,253,174,716,2,3,3
36871,3310,68,8,685,110,3587,229,223,127,4049,1,1,40
36872,3429,288,12,1036,247,4772,185,239,194,2971,7,3,40
36873,3336,317,12,306,61,2620,188,230,181,878,1,3,22
36874,2885,62,15,404,69,3638,231,208,106,3025,2,1,12
36875,2965,313,26,324,115,5809,141,210,204,4821,2,1,24
36876,3210,45,5,430,-10,5560,221,229,143,2014,1,1,22
36877,2818,76,10,240,5,3262,232,222,121,2605,2,1,12
36878,3066,319,5,42,3,1410,208,235,167,1824,2,1,29
36879,2642,205,16,313,2,1041,208,253,175,931,3,3,2
36880,3163,63,7,242,30,5527,227,225,132,1869,1,1,29
36881,3120,326,5,509,-26,2803,207,234,166,511,1,3,23
36882,2003,27,18,108,34,270,210,199,121,384,3,4,6
36883,2978,59,8,631,134,1290,227,223,130,2329,2,3,32
36884,2854,187,17,242,106,1800,220,250,157,1061,2,3,13
36885,2640,80,7,270,12,1148,230,228,131,5483,2,1,29
36886,3367,225,7,930,165,2919,211,247,172,1282,1,3,38
36887,2904,28,4,488,41,3885,218,232,150,3379,2,1,12
36888,3362,230,8,85,13,2092,208,247,176,2205,1,3,32
36889,3018,318,12,60,10,573,187,229,181,1624,1,3,23
36890,2559,97,30,30,14,1719,251,183,0,1406,2,3,20
36891,2945,41,16,426,29,3882,220,203,113,5852,2,1,20
36892,2877,159,17,30,3,3391,236,241,129,1978,2,1,12
36893,2732,2,19,60,19,2975,190,200,144,6340,1,1,29
36894,2919,80,12,30,6,1359,236,218,111,1470,2,3,33
36895,3024,37,7,192,23,6352,220,224,139,3085,2,1,29
36896,2851,311,9,390,2,2941,196,234,177,2892,2,1,12
36897,3234,38,15,685,66,3867,218,205,118,2252,1,1,29
36898,3118,327,5,306,59,779,208,234,165,1371,2,3,32
36899,2711,126,6,150,30,1867,231,236,137,6300,2,1,12
36900,3037,232,34,690,-53,3937,145,246,220,1215,2,3,33
36901,3281,158,8,295,13,1173,229,242,146,1989,1,1,38
36902,2451,157,14,182,47,908,235,241,133,1265,3,3,3
36903,2837,143,19,42,16,4157,244,232,108,679,1,1,22
36904,3153,183,23,503,138,1926,219,248,150,1036,2,1,29
36905,3160,263,13,170,25,5704,187,246,197,2490,2,1,22
36906,2959,340,15,391,24,5172,186,216,168,1782,5,1,29
36907,2831,58,25,170,42,3345,228,180,71,1678,2,3,10
36908,3269,49,14,450,65,3152,225,209,115,3148,2,3,24
36909,3187,208,17,720,103,361,206,254,178,2455,2,3,23
36910,3035,131,10,67,12,212,236,235,129,1146,2,3,32
36911,2681,178,13,180,-5,964,225,247,152,1888,2,1,30
36912,3157,147,13,242,64,5262,238,238,128,218,2,1,29
36913,3089,259,26,124,9,1460,149,244,227,1782,2,3,32
36914,3251,342,15,268,62,5238,187,215,167,1597,2,1,29
36915,2736,91,17,95,34,1867,244,210,89,218,1,3,31
36916,2393,125,15,201,57,569,244,228,110,1398,6,4,1
36917,3190,339,18,509,62,4112,178,211,170,752,1,3,24
36918,2716,81,29,124,75,150,244,175,40,1802,5,1,30
36919,2883,339,13,85,16,4096,191,221,168,5997,2,1,29
36920,2680,129,6,576,35,742,230,236,139,1236,3,3,11
36921,3250,227,13,277,8,3207,202,252,185,1537,1,3,23
36922,3222,39,3,361,1,5720,220,232,149,1915,1,1,29
36923,2639,304,28,67,35,2340,131,212,215,2308,2,3,24
36924,3018,276,9,120,20,2277,196,242,186,1020,2,3,22
36925,3070,347,9,60,6,3909,204,226,161,454,1,1,29
36926,2851,22,8,42,-4,3314,215,222,144,4858,2,1,29
36927,2997,237,14,335,109,2037,194,251,193,1024,2,3,33
36928,3054,327,5,750,50,5845,208,234,165,3838,1,1,29
36929,3047,73,24,569,86,418,240,186,64,924,1,3,33
36930,3265,312,24,510,47,3800,150,215,202,1465,1,3,22
36931,2790,81,32,361,170,633,243,167,29,957,2,3,33
36932,2884,182,8,446,132,2110,223,246,156,742,2,3,31
36933,3028,321,14,242,62,2262,184,226,182,1092,2,1,29
36934,3286,124,18,268,48,1691,247,225,99,2624,7,1,30
36935,2691,101,21,201,-4,1471,249,207,77,2362,2,1,30
36936,2979,282,24,180,46,3211,148,234,222,1318,1,3,39
36937,2788,116,12,212,55,3034,241,228,116,2725,2,1,12
36938,2770,191,14,162,40,2926,219,250,162,2602,2,1,30
36939,2853,81,26,228,79,4093,244,184,54,914,2,1,29
36940,2802,162,4,408,174,3059,223,240,152,1478,3,3,4
36941,2842,93,16,603,108,390,243,214,96,1082,2,3,11
36942,3295,42,14,725,219,641,222,208,118,942,1,1,22
36943,2206,292,32,242,112,892,116,215,230,904,6,4,10
36944,2332,95,13,0,0,216,240,221,110,782,4,4,4
36945,2451,86,23,153,58,792,246,195,66,1209,3,3,4
36946,2562,67,13,0,0,2300,233,213,110,2446,1,3,11
36947,3187,14,15,335,71,2695,205,208,137,800,1,3,24
36948,2929,131,10,295,27,2568,237,235,128,2480,2,3,26
36949,2820,230,12,150,23,2088,202,251,185,2160,2,3,26
36950,3263,10,12,700,187,902,206,215,145,2096,2,3,33
36951,2708,136,17,67,20,1657,244,231,110,883,2,1,30
36952,2822,352,14,300,145,2279,195,216,158,1908,2,3,13
36953,3189,27,21,120,27,691,206,190,112,1536,1,1,22
36954,3169,273,13,607,45,3505,185,243,197,1226,1,3,13
36955,2855,174,27,67,38,1706,223,241,132,2365,2,1,29
36956,2941,96,19,153,64,5063,247,209,83,272,2,1,30
36957,2405,251,11,300,38,1140,195,248,191,1482,3,3,2
36958,3043,70,23,420,18,2285,237,189,70,1848,1,3,33
36959,2790,121,13,258,60,3029,242,228,113,2666,2,1,12
36960,2316,348,26,124,50,234,162,189,158,1071,2,4,10
36961,2889,296,13,268,-17,2177,183,236,193,1158,2,3,31
36962,2813,260,18,108,23,2467,175,247,209,713,2,3,13
36963,2083,269,14,30,2,1282,182,244,201,569,3,4,17
36964,3070,36,2,0,0,1783,219,234,152,1911,1,1,23
36965,3200,158,31,424,-32,2007,235,227,96,1359,2,1,29
36966,3239,185,18,339,34,3082,220,250,155,977,2,3,32
36967,3171,43,19,108,24,430,220,196,104,1650,1,1,22
36968,2753,354,17,240,40,2597,189,207,155,342,1,3,10
36969,3090,33,5,295,64,1719,219,229,147,2161,2,1,29
36970,2622,38,18,30,1,1261,217,198,111,537,2,1,16
36971,3022,341,14,67,12,1964,191,219,167,1323,1,3,22
36972,2773,114,10,351,38,1652,238,230,122,2588,2,1,12
36973,3089,288,13,408,44,1781,184,238,194,711,1,3,32
36974,3175,299,7,218,18,4889,200,237,177,2547,2,1,29
36975,2971,57,13,127,-2,1589,228,212,115,1481,1,3,33
36976,2094,21,25,361,245,335,194,178,110,902,6,4,5
36977,3013,114,30,335,120,2181,254,194,43,1529,2,3,13
36978,2772,245,20,42,10,979,176,251,209,1638,1,3,13
36979,2977,50,7,306,78,3438,224,225,136,2072,2,1,29
36980,3141,42,6,0,0,3942,221,227,142,192,1,3,23
36981,2820,256,10,0,0,2264,197,246,187,2029,1,3,13
36982,2998,8,19,272,56,3871,195,199,138,2604,2,1,29
36983,3264,95,6,511,73,5753,229,231,136,2851,2,1,29
36984,2959,202,10,60,11,4089,216,249,168,2362,2,1,30
36985,2918,30,20,67,24,2375,210,193,112,1753,1,3,33
36986,3050,28,22,433,7,1064,206,187,109,2003,1,3,24
36987,2955,264,7,306,46,5922,202,244,181,5272,2,1,29
36988,3132,1,13,162,24,3083,200,214,151,2340,1,3,31
36989,2658,48,7,216,9,524,223,224,136,1383,2,1,12
36990,2800,68,8,0,0,3294,228,225,130,5508,2,1,20
36991,2795,126,11,210,-6,841,238,233,124,2208,2,1,29
36992,3034,323,7,721,62,5712,201,233,171,6548,2,1,12
36993,2706,237,37,95,5,1552,129,241,228,1165,2,3,3
36994,2633,35,16,365,-13,1020,216,202,117,256,2,1,22
36995,3243,90,2,270,0,4283,222,236,150,2222,1,1,22
36996,2650,23,16,212,58,864,209,205,129,3024,2,1,29
36997,3168,319,13,301,45,2933,185,227,182,3384,2,1,29
36998,2580,194,7,60,2,836,219,246,162,1385,3,3,11
36999,3203,133,12,524,3,594,239,234,123,5801,1,2,22
37000,2690,24,9,134,11,2184,215,220,141,1900,6,3,32
37001,3289,225,13,339,4,1718,201,252,185,4027,1,2,32
37002,2943,329,24,351,136,4592,155,203,184,300,2,1,29
37003,2528,352,9,272,45,301,205,225,158,1771,3,4,6
37004,3190,249,7,192,64,457,204,246,179,2197,2,2,22
37005,3130,53,11,255,5,2443,227,215,121,1438,1,1,29
37006,2910,323,10,420,238,1180,195,230,174,765,5,3,32
37007,3119,307,2,648,65,2136,213,237,163,2418,1,3,32
37008,3177,126,4,277,22,1087,227,237,145,2010,1,2,19
37009,3149,159,26,175,58,4991,237,235,112,1530,1,1,30
37010,2600,357,10,242,0,840,204,221,155,1181,3,3,10
37011,2845,72,6,0,0,1262,227,228,136,1655,1,1,29
37012,2834,28,11,446,79,3349,216,216,135,6195,1,1,12
37013,3227,134,26,182,51,3275,250,217,78,3135,1,1,22
37014,3180,311,4,182,17,2722,208,237,168,1181,1,3,23
37015,3160,142,18,240,19,2377,243,232,110,1591,2,3,32
37016,2802,77,5,212,15,2766,227,230,138,2385,2,1,12
37017,3116,342,1,30,1,5465,217,237,157,3063,2,1,23
37018,3100,87,14,67,9,2381,240,216,104,1209,1,1,30
37019,3054,224,13,600,187,5980,203,252,184,3887,2,1,29
37020,3324,209,12,42,5,2624,211,251,173,570,7,3,38
37021,3218,131,9,60,8,175,235,235,132,806,2,2,24
37022,2196,320,37,67,51,1233,102,177,201,1495,3,4,10
37023,2656,1,21,30,13,711,185,196,144,1930,2,3,20
37024,3075,130,7,277,14,1510,232,236,136,834,2,3,32
37025,3109,29,12,60,0,6775,216,213,131,2579,2,1,20
37026,3322,284,6,630,120,825,204,240,176,960,1,3,32
37027,3221,289,13,0,0,3649,183,238,195,1708,1,1,22
37028,2926,72,17,162,23,4648,237,205,94,1613,2,1,30
37029,3026,23,18,192,30,3640,206,198,123,5022,2,1,29
37030,3222,239,11,421,101,437,200,249,187,666,1,2,32
37031,3074,0,7,127,11,1377,210,228,155,1740,2,1,29
37032,2389,323,25,361,176,967,147,204,192,124,3,4,10
37033,2893,186,23,150,42,4080,216,249,153,1418,2,1,30
37034,2537,329,31,180,100,920,132,188,186,1608,2,3,10
37035,3203,290,8,0,0,4741,198,239,181,430,1,1,38
37036,3275,340,10,192,10,511,200,226,165,1072,2,2,32
37037,2894,30,15,469,128,2356,214,206,124,541,2,3,11
37038,2525,10,27,85,23,886,181,177,123,979,2,3,10
37039,3196,20,11,794,179,1911,212,217,140,2389,1,3,31
37040,3047,346,13,277,3,3998,195,219,162,3638,1,1,29
37041,3118,14,14,120,9,2281,207,211,140,2207,1,1,29
37042,3265,69,10,268,-34,1782,231,221,122,1124,7,3,39
37043,3227,237,5,297,14,6055,211,244,170,1061,1,1,22
37044,3006,66,3,331,55,4041,222,233,147,1353,2,1,29
37045,2059,222,32,67,46,424,163,249,205,395,3,4,1
37046,2979,118,17,361,48,2347,247,222,96,1471,2,3,34
37047,2628,332,14,404,72,591,187,222,174,955,3,3,11
37048,3119,224,14,42,11,484,201,253,186,1907,1,1,22
37049,3199,167,13,256,36,2761,230,244,144,981,2,3,32
37050,2233,328,30,201,144,466,135,190,187,400,3,4,10
37051,3270,211,4,912,160,1905,216,244,164,2404,1,3,31
37052,2696,106,3,570,-19,1006,226,235,145,1521,2,1,12
37053,3196,288,28,162,-5,3241,132,225,227,2165,1,1,29
37054,3296,329,6,67,5,4118,207,233,165,3842,7,1,38
37055,2799,91,10,376,1,481,235,225,120,408,5,1,29
37056,2858,112,13,134,15,1894,242,226,112,2468,2,1,29
37057,3323,13,8,30,1,3045,213,225,149,2067,1,1,38
37058,2978,320,23,319,124,6052,153,211,194,4768,2,1,24
37059,2806,320,20,360,125,2431,163,216,191,2213,2,1,29
37060,3025,319,15,95,37,1283,179,225,185,1406,2,3,23
37061,3014,260,8,467,47,5064,200,245,183,1657,2,1,30
37062,3295,354,7,30,5,1487,208,227,157,875,1,1,38
37063,2862,205,15,319,161,2630,210,252,174,949,2,3,4
37064,2752,200,20,42,8,2446,208,253,172,902,2,3,13
37065,3302,259,1,240,10,5622,216,239,161,558,1,1,38
37066,3073,145,10,42,0,1256,234,239,135,1167,2,1,22
37067,2802,37,15,201,47,1209,219,206,119,874,2,3,28
37068,3014,159,6,541,100,1950,226,241,149,2785,2,3,32
37069,3042,40,4,485,22,4432,220,231,148,1351,2,1,29
37070,2583,17,19,124,30,437,200,196,127,1181,6,3,10
37071,2996,303,11,324,74,1682,190,235,185,816,2,3,31
37072,3333,295,14,484,115,4179,178,235,197,1866,1,3,22
37073,2898,346,17,85,10,1637,184,210,163,2797,2,3,20
37074,3020,132,27,218,84,1748,251,215,73,2754,1,3,33
37075,3181,36,9,242,44,1518,220,221,136,120,1,1,22
37076,2877,351,19,162,54,4950,182,204,157,371,2,1,29
37077,3244,198,3,513,65,4707,218,242,160,2836,1,1,22
37078,3018,53,11,216,13,1008,227,215,121,2431,2,1,29
37079,2897,86,12,201,17,3169,237,221,113,4405,2,1,12
37080,2990,315,2,162,14,1543,213,237,162,690,2,3,32
37081,2618,0,7,30,8,789,210,228,155,1664,2,1,12
37082,3111,286,19,242,13,3115,164,236,210,1592,2,3,31
37083,2811,321,14,192,61,2536,184,226,182,1879,2,3,33
37084,2778,73,15,30,-4,1213,237,209,100,2147,1,3,20
37085,3009,333,12,240,32,1248,192,225,171,1772,2,3,31
37086,2466,311,13,313,32,698,184,231,186,1234,6,4,10
